5527926,706,706,114,7,0,0
5527926,710,710,112,8,0,0
5527926,713,713,111,9,0,0
5527926,716,716,110,10,0,0
5527926,720,720,108,11,0,0
5527926,723,723,106,12,0,0
5527926,726,726,105,13,0,0
5527926,736,736,56,14,1,0
5527926,747,747,4,15,1,0
5527926,758,758,1,16,0,0
5527927,720,720,124,1,0,0
5527927,722,722,121,2,0,0
5527927,724,724,120,3,0,0
5527927,726,726,118,4,0,0
5527927,729,729,116,5,0,0
5527927,733,733,115,6,0,0
5527927,736,736,114,7,0,0
5527927,740,740,112,8,0,0
5527927,743,743,111,9,0,0
5527927,746,746,110,10,0,0
5527927,750,750,108,11,0,0
5527927,753,753,106,12,0,0
5527927,756,756,105,13,0,0
5527927,766,766,56,14,1,0
5527927,777,777,4,15,1,0
5527927,788,788,1,16,0,0
5527928,750,750,124,1,0,0
5527928,752,752,121,2,0,0
5527928,754,754,120,3,0,0
5527928,756,756,118,4,0,0
5527928,759,759,116,5,0,0
5527928,763,763,115,6,0,0
5527928,766,766,114,7,0,0
5527928,770,770,112,8,0,0
5527928,773,773,111,9,0,0
5527928,776,776,110,10,0,0
5527928,780,780,108,11,0,0
5527928,783,783,106,12,0,0
5527928,786,786,105,13,0,0
5527928,796,796,56,14,1,0
5527928,807,807,4,15,1,0
5527928,818,818,1,16,0,0
5527930,780,780,124,1,0,0
5527930,782,782,121,2,0,0
5527930,784,784,120,3,0,0
5527930,786,786,118,4,0,0
5527930,789,789,116,5,0,0
5527930,793,793,115,6,0,0
5527930,796,796,114,7,0,0
5527930,800,800,112,8,0,0
5527930,803,803,111,9,0,0
5527930,806,806,110,10,0,0
5527930,810,810,108,11,0,0
5527930,813,813,106,12,0,0
5527930,816,816,105,13,0,0
5527930,826,826,56,14,1,0
5527930,837,837,4,15,1,0
5527930,848,848,1,16,0,0
5527932,810,810,124,1,0,0
5527932,812,812,121,2,0,0
5527932,814,814,120,3,0,0
5527932,816,816,118,4,0,0
5527932,819,819,116,5,0,0
5527932,823,823,115,6,0,0
5527932,826,826,114,7,0,0
5527932,830,830,112,8,0,0
5527932,833,833,111,9,0,0
5527932,836,836,110,10,0,0
5527932,840,840,108,11,0,0
5527932,843,843,106,12,0,0
5527932,846,846,105,13,0,0
5527932,856,856,56,14,1,0
5527932,867,867,4,15,1,0
5527932,878,878,1,16,0,0
5527934,840,840,124,1,0,0
5527934,842,842,121,2,0,0
5527934,844,844,120,3,0,0
5527934,846,846,118,4,0,0
5527934,849,849,116,5,0,0
5527934,853,853,115,6,0,0
5527934,856,856,114,7,0,0
5527934,860,860,112,8,0,0
5527934,863,863,111,9,0,0
5527934,866,866,110,10,0,0
5527934,870,870,108,11,0,0
5527934,873,873,106,12,0,0
5527934,876,876,105,13,0,0
5527934,886,886,56,14,1,0
5527934,897,897,4,15,1,0
5527934,908,908,1,16,0,0
5527935,870,870,124,1,0,0
5527935,872,872,121,2,0,0
5527935,874,874,120,3,0,0
5527935,876,876,118,4,0,0
5527935,879,879,116,5,0,0
5527935,883,883,115,6,0,0
5527935,886,886,114,7,0,0
5527935,890,890,112,8,0,0
5527935,893,893,111,9,0,0
5527935,896,896,110,10,0,0
5527935,900,900,108,11,0,0
5527935,903,903,106,12,0,0
5527935,906,906,105,13,0,0
5527935,916,916,56,14,1,0
5527935,927,927,4,15,1,0
5527935,938,938,1,16,0,0
5527936,900,900,124,1,0,0
5527936,902,902,121,2,0,0
5527936,904,904,120,3,0,0
5527936,906,906,118,4,0,0
5527936,909,909,116,5,0,0
5527936,913,913,115,6,0,0
5527936,916,916,114,7,0,0
5527936,920,920,112,8,0,0
5527936,923,923,111,9,0,0
5527936,926,926,110,10,0,0
5527936,930,930,108,11,0,0
5527936,933,933,106,12,0,0
5527936,936,936,105,13,0,0
5527936,946,946,56,14,1,0
5527936,957,957,4,15,1,0
5527936,968,968,1,16,0,0
5527938,930,930,124,1,0,0
5527938,932,932,121,2,0,0
5527938,934,934,120,3,0,0
5527938,936,936,118,4,0,0
5527938,939,939,116,5,0,0
5527938,943,943,115,6,0,0
5527938,946,946,114,7,0,0
5527938,950,950,112,8,0,0
5527938,953,953,111,9,0,0
5527938,956,956,110,10,0,0
5527938,960,960,108,11,0,0
5527938,963,963,106,12,0,0
5527938,966,966,105,13,0,0
5527938,976,976,56,14,1,0
5527938,987,987,4,15,1,0
5527938,998,998,1,16,0,0
5527941,964,964,124,1,0,0
5527941,966,966,121,2,0,0
5527941,968,968,120,3,0,0
5527941,970,970,118,4,0,0
5527941,973,973,116,5,0,0
5527941,977,977,115,6,0,0
5527941,980,980,114,7,0,0
5527941,984,984,112,8,0,0
5527941,987,987,111,9,0,0
5527941,990,990,110,10,0,0
5527941,994,994,108,11,0,0
5527941,997,997,106,12,0,0
5527941,1000,1000,105,13,0,0
5527941,1009,1009,56,14,1,0
5527941,1021,1021,4,15,1,0
5527941,1034,1034,1,16,0,0
5527943,990,990,124,1,0,0
5527943,992,992,121,2,0,0
5527943,994,994,120,3,0,0
5527943,997,997,118,4,0,0
5527943,1000,1000,116,5,0,0
5527943,1004,1004,115,6,0,0
5527943,1007,1007,114,7,0,0
5527943,1010,1010,112,8,0,0
5527943,1013,1013,111,9,0,0
5527943,1016,1016,110,10,0,0
5527943,1020,1020,108,11,0,0
5527943,1023,1023,106,12,0,0
5527943,1026,1026,105,13,0,0
5527943,1036,1036,56,14,1,0
5527943,1047,1047,4,15,1,0
5527943,1060,1060,1,16,0,0
